"","GSE33000","GSE26927","GSE108000","GSE43490","GSE20292","GSE20164","GSE20333"
"AKT1",1.14076278497371,4.63776267496663,0.891443091206313,3.65904538482269,7.33399601553755,7.08934185415126,6.58431525924835
"AKT3",1.09567428342328,5.77978118432751,0.972479970841034,5.57698536663653,9.08651183430967,6.8837966895954,5.4861255080873
"ALAD",0.905827792561513,9.27498770692248,1.00767240851978,5.50358834461902,7.09087931887233,7.81525228196956,7.84263241010238
"ALAS1",0.84916534546177,4.91643757921522,0.816797857408886,6.09800794203954,7.36976249427903,6.81599228143919,6.73416880180235
"ALB",0.953339381659068,5.38995124240524,0.00613868947048373,4.95855545315326,5.77079657693793,4.15370240332315,2.7804884935451
"ALCAM",0.781997170083748,11.3409492588653,1.35663525374558,6.15557832461556,5.75282554659722,10.1279829300364,10.1096063902697
"ALDH1A1",0.828551843285665,10.4724678050619,0.904380739417662,7.31474297502073,6.97556400440258,7.72376926870538,7.18057459475708
"ALDH1A2",1.02489903230607,7.3174040691483,1.17070993812936,7.31474297502073,5.95667869208914,4.9847018115393,4.17666879273912
"ALDH1A3",0.882110741198588,7.26030646317809,0.922304210526603,7.31474297502073,6.93908063698999,4.50045143418952,5.13136803899098
"ALDH1L1",1.04099734218918,10.2743707595259,0.659139810764638,8.8977407924087,7.76809606381218,5.59057926654744,7.66119238406716
"ALDH2",1.03988930982846,11.2351431014376,0.749174990292077,10.1147623287815,10.8126155938675,10.21572496934,10.1711769217128
"ALDH3A1",1.06332170769821,4.66357611886166,0.998100287505658,7.31474297502073,6.53655807868378,4.0221045777275,2.72122584855071
"ALDH3A2",0.992633356534187,9.86908307740999,1.21982060103102,6.28025887484224,9.34443650096398,6.52860210247107,7.61467555958719
"ALDH3B1",1.0444870584593,6.20006099798764,1.06572821857019,4.8739740216855,8.58077783298621,5.01654001123305,5.90544727578581
"ALDH3B2",0.954635465442114,4.59335085466279,1.0314533389622,7.31474297502073,5.63960721564562,4.11564739446563,3.73468478165266
"ALDH4A1",1.13330770362734,8.02196341316905,0.897197488955308,10.14674450284,8.03004233457164,7.0521042576203,6.95406018073076
"ALDH5A1",0.989317429044829,10.2287146091345,0.976878851058373,8.00814254412513,7.50249512755986,7.71357780919059,7.31901531235227
"ALDH6A1",0.98533780081382,11.698637137168,1.13783537561841,9.08513995021416,9.84308403898871,6.86609005752848,8.99160004252018
"ALDH7A1",1.03377675547438,10.8672662073012,1.20914759833571,9.08547118143007,7.1682864276934,7.01661435901137,6.71645752607616
"ALDH8A1",0.990238940069707,4.85906080342949,0.921524182759961,7.31474297502073,5.86524008033625,5.3746223351299,5.50960898489159
"ALDH9A1",1.04957703768755,12.4153741456387,1.24287506160186,6.64882883275359,10.6467005930702,8.39312034581297,9.17571760319982
"ALDOB",1.03022018349414,6.35223571237453,0.110425272455053,7.31474297502073,7.50324279862671,3.02594523451763,3.69645614079381
"ALG3",1.03489481504728,7.25740582129999,0.953325815258554,7.85581436155721,7.87648196489281,5.50623147728907,6.24149720809027
"ALG5",0.837115185193103,9.48121450694948,1.02842143925071,7.31474297502073,9.01635330152382,7.44263578214354,7.91841465515911
"ALG6",0.962314735726543,8.37966974663429,1.00869770443745,7.31474297502073,7.06296415038199,6.9109503679107,6.73556431420213
"ALLC",1.0774083006634,4.36770297902313,1.0036793711248,7.31474297502073,6.72760759963049,3.55854422940402,4.69969203378015
"ALOX12",1.12786481068512,4.17653768318141,0.974421596448954,7.31474297502073,6.09603256522283,3.22435497642815,4.50746149923761
"ALOX12B",0.967080178199106,6.76459233184281,1.02788188367914,7.31474297502073,5.52301170601086,2.94690908206465,3.00716684639281
"ALOX15",1.22151229090656,3.1501498984581,1.05293443310445,7.31474297502073,6.09044750975998,2.1451945932703,2.33188888896067
"ALOX15B",1.07216593678961,4.37298928434684,1.05239364180354,7.31474297502073,7.82271179847135,5.27155522049064,5.69357977020374
"ALOX5",0.996012579029491,8.13978615063794,0.773613951841929,7.18068582014918,7.57854212631066,5.61607329346889,6.03431414907972
"ALOX5AP",0.922739621301162,10.5178862085803,0.923279870716171,4.9589904339854,7.87791831490421,7.99655246209974,7.04247833181661
"ALOXE3",1.10419712854665,4.80948120549729,1.09270324486066,7.31474297502073,7.01910191866315,3.25098099676592,6.56620070975272
"ALPI",1.07680477923587,4.89362271305107,1.05320254299487,7.31474297502073,6.14043676777926,2.01499235877608,1.87932141051607
"ALPL",1.17703205262537,9.73055271757297,0.964024902812937,4.07139309792413,5.72968064531848,4.90842994383256,5.58201255434281
"ALPP",1.11337972751142,12.8616671252637,1.10131693695078,4.83794483742702,7.07674142442758,2.34599032746404,2.08276089519258
"ALX3",1.13490104857796,5.76550012704059,0.992000066570707,7.31474297502073,7.14465749631437,3.76170868652295,3.92240995360422
"AMACR",0.933360552643891,6.26934895076328,1.08801142474368,7.31474297502073,5.48950843815303,4.73452277312044,5.74136381742051
"AMBN",0.980373058639568,4.83124485242063,0.93019185572627,7.31474297502073,6.60790781622327,3.30871915487811,3.60253504201006
"AMBP",0.965853100046086,4.63012058522619,0.0813928313519361,7.31474297502073,6.05623144694671,5.19350346203914,2.83265616536971
"AMD1",0.984516707750742,9.0089705480987,1.42203750254441,8.92877146812733,7.71013161688345,7.98995703317459,7.47515585872378
"AMELX",1.04332285925567,4.62498531798058,1.01231305891646,7.31474297502073,5.08505457708436,4.71111124954584,4.60989330631045
"AMFR",1.28288443556733,6.46071769616377,1.13847091641062,8.46652966491048,7.3761573594562,6.79510664860626,5.96223336276783
"AMH",1.11549134440048,5.83380800620128,0.916682243252978,4.0570723342105,6.77399521372777,3.10892878228472,3.11123040196366
"AMMECR1",0.978533926740364,6.26838145251278,1.3637046131797,7.31474297502073,5.54021186976386,4.31056930962592,5.0920344546764
"AMN",0.945503622419283,5.14795755626584,0.925459215007086,5.86862383444578,7.68334489583281,4.81890025921771,5.82021168303047
"AMOTL2",0.992397061322181,4.06850686694424,1.32771094493026,10.8893947040949,8.61620675270853,7.18899276048837,7.98589546192813
"AMPD2",1.02757132347063,4.01028214184459,0.627489228765126,7.20729321884719,9.59095007980873,7.90598313560806,8.71265731086875
"AMPD3",0.890614228424408,5.55445914679129,1.07116102539535,7.7933121144415,6.32349089624481,7.58942690727322,7.9781203842688
"AMPH",0.906739554873213,9.99953413723981,0.572861946379355,6.59746881747048,7.98406482239642,7.14184639278041,7.25945810828032
"AMT",1.01625557942858,8.88726371805313,0.87177151803901,4.90381892395992,8.49175611674373,7.1351436617177,6.97794744588407
"ANAPC1",0.935847661705495,9.24062355863531,1.15838300162053,8.25952125618997,7.77463781206619,6.32333298474047,6.42192622283358
"ANAPC10",0.990704479276444,8.6638128389176,1.02108942423494,6.3434586074974,5.24690789086957,4.35872669189125,4.76655206660079
"ANAPC2",1.33934237028992,5.51227652178189,0.975700265058571,4.25746836815704,8.06014440698115,6.74684123875972,7.2034455209767
"ANAPC5",0.962015927169697,11.3529772384811,1.06709352944852,7.51893342620264,10.3911864349286,9.27605949818891,9.14074337453144
"ANG",1.06331178028881,7.73462203166781,0.331059762336857,6.01347378176257,6.92766285699962,5.09038426207634,4.94986439513906
"ANGPT2",0.985828562086631,7.68043709911914,0.747900928150527,5.90493909837201,6.11744140136319,4.25794802990314,3.56225001753513
"ANGPT4",1.04520948965414,4.05663956122608,1.14521958554861,7.31474297502073,7.49637590891818,2.65673872786938,3.5015812162975
"ANGPTL2",0.931385905063873,8.28479866367433,1.03443615485683,7.31474297502073,6.43163254106091,4.42821209246053,4.09312826449969
"ANGPTL3",1.26764730517818,5.77214162440234,0.522941460689879,7.31474297502073,5.1626829795668,3.91820351315738,3.02157819767506
"ANGPTL4",1.06270243430797,10.0718020985925,0.753294008660764,9.63125515445909,8.41618521485173,6.92225152179688,7.57991863361311
"ANGPTL7",1.04510533471639,4.66238648871531,0.913994700324616,7.31474297502073,6.50567647970071,2.89394580815669,2.45215557250931
"ANK2",0.743703245740832,10.7931818349512,1.11370690254,6.13922535999003,9.8803539859905,7.7557291082873,9.71720133870166
"ANK3",0.743346972046357,10.8401869765203,1.23687574590172,9.05847200711224,6.83334125440976,5.26869848893976,9.59173160277658
"ANKH",0.928775954814835,4.8407639313927,0.438385461375405,7.67779897375427,6.13553886066083,3.36114531174142,5.0768509584634
"ANKMY1",0.994278326299535,6.45484990373225,0.994497119006817,7.31474297502073,6.02523355828737,3.02368239716206,2.35686059260286
"ANKRA2",0.947647602709876,7.39363745113538,1.10786411161342,6.12254245297461,6.35529167324689,6.65002084043025,6.21014774349038
"ANKRD1",1.03832909614484,4.09416513550388,1.00642399307864,7.31474297502073,5.70112530781472,3.13222551187158,4.4406208540859
"ANKRD11",1.04138164231591,3.81848170470183,0.945113708695817,9.25776569124653,7.41978374032439,2.84578614795807,7.10134902078245
"ANKRD2",0.962596432666212,4.41973533572125,0.696941274287559,4.2825627274864,6.95532708849934,3.63379269493923,4.72441143343738
"ANKRD7",1.05331245204664,5.21872546376073,0.996276999097674,7.31474297502073,5.29048360243742,2.78030166635308,1.81403331115025
"ANP32A",1.07977696005222,7.10298657342081,1.04851385493398,7.31474297502073,5.73428869137266,6.07791952286286,9.18386885382251
"ANP32C",0.978804535833011,5.82010537573126,1.22922960096351,7.31474297502073,6.02849302760676,2.53291873100913,2.50286028969373
"ANPEP",1.16909554023151,4.67353102400249,0.790021061459255,7.31474297502073,5.61888942500587,3.07247836251893,4.04733333488703
"ANXA1",0.906571645265156,9.21125598975338,1.11366342536221,7.51877932567549,7.84454428759848,7.49512093479889,7.37227474968217
"ANXA11",0.927395209893324,5.79725888638113,1.03276452030312,6.03768441304721,6.82730098778636,4.24209547209774,6.91124252118018
"ANXA13",1.02824125181221,4.64104459367064,0.941066062216342,4.84184907808658,7.43475961453341,4.98482430966992,4.40759240906576
"ANXA2",0.994854752456568,5.45656156663739,0.933335922675651,8.38200457616983,10.4222170641157,9.29426152035851,8.70705785412051
"ANXA3",1.06257017613108,7.81243274031163,0.667975690777225,6.91637971751977,6.21067211052006,6.18462241764309,5.6311134769484
"ANXA4",0.900133712801649,5.84856523526123,0.984998487392855,7.96305197845556,6.69715298568054,6.83446314498837,6.82172105262785
"ANXA5",1.04776667627716,10.7708711201776,1.15865536523744,9.87827361986442,10.1875797469125,9.31016724821776,8.45928503697345
"ANXA6",1.05739506453398,5.2233297851327,0.705930237345258,7.0196262456346,8.65920329719702,8.32076160722366,8.18973057362158
"ANXA7",0.917697435504756,10.6374649874175,1.01854326848757,8.66446076570604,9.09532568698629,8.42692157852611,8.36057778205144
"ANXA9",1.05190611866398,4.58387166312139,0.966785790687241,7.31474297502073,6.3671672858808,2.92248639608128,2.31833604577065
"AOAH",1.01618260800333,6.37091734425595,1.12792200550868,7.31474297502073,7.23372157850652,4.26258113630841,4.11386343578271
"AOC2",1.11400759286683,4.00427309582922,1.07432168886127,7.31474297502073,6.34986840764696,5.14524609661995,5.85927608634862
"AOC3",1.16020754989308,5.45525469673303,0.386000466062429,7.31474297502073,5.65263630646908,4.94965779968846,4.37801901616128
"AP1B1",1.04006984536362,10.1038758282061,0.784964004424064,7.31474297502073,7.87637596861923,6.46601304263114,7.57165421298379
"AP1G1",0.966977521174541,9.30625556790651,1.19809435360519,7.31474297502073,8.68358664531578,6.41785383271582,5.73112865771362
"AP1G2",1.13916318964806,5.62208124207611,0.900760814139548,5.67403346030654,7.98886990300472,2.86932473843111,3.67158161174784
"AP1M2",1.00279440027138,5.13986705431264,1.04308522375249,7.31474297502073,7.84091944595774,5.15374091946151,4.22789786964853
"AP1S1",0.949372081206327,9.62348279555593,0.732636371240605,5.13898125572351,8.5684405624967,6.67705215420176,7.00733367273949
"AP1S2",0.772311993920443,11.1495273556651,1.24245682433923,7.32770054920357,7.97795033638318,6.81635415940349,6.46864954273229
"AP2B1",1.04549324659667,9.22956458645279,1.01068150365007,7.76522086637589,8.63119235935182,8.78395317214869,8.39851699787553
"AP2M1",1.13021706198939,10.9551576606459,0.953046452192393,8.69300003004352,8.71724702313293,9.07219437367301,8.701363586175
"AP2S1",1.04101793997279,12.7419369333881,0.942815687782773,7.48854699189495,9.68988408390002,7.98112949358113,7.292265832134
"AP3B1",1.10701842528753,10.6753987282214,1.32098687555954,8.1485156553242,8.78492433770164,7.61001163517076,7.22181204400426
"AP3B2",0.915610869628455,10.0204088658786,0.594955448246088,7.0806093213696,7.05194188857865,6.42456712577496,6.76177356892234
"AP3D1",1.03199198212644,9.6998123753697,0.771219010495995,6.68068145936504,7.53080603531298,8.3391142625193,8.76459464836743
"AP3M2",0.944332409330216,11.2851845453256,0.880400619028052,7.84269275163055,9.56884767593511,7.99088083705837,8.33966765317726
"AP3S1",0.996321472433153,9.37292940605862,0.964859698612579,10.8953612114209,10.4206353373371,9.4318348530313,9.36479929346863
"AP3S2",1.03962764340572,8.75300804042192,1.00246980810785,9.71343760981989,9.9160222766255,8.28884487259216,8.68780321810928
"AP4E1",0.971762729512115,8.03454190454373,1.04148405432553,7.59078536358149,5.28499465502362,2.67272230856452,2.61631640278151
"AP4M1",1.01852443807905,5.77333499564026,0.980061922385887,5.25858249236519,6.80303297492063,5.7260691929434,3.63488362621999
"AP4S1",1.06505939375085,5.3518946595669,0.945686950993474,7.31474297502073,8.2383714916854,3.84160615115183,5.15888238208311
"APAF1",1.00463618464665,8.89580164458354,1.10779813596602,7.31474297502073,5.39796903889741,4.78281063426105,5.24830637264335
"APBA1",1.06446526159303,4.52313912475555,0.648815131278377,5.44589416376532,7.32838962776212,4.65735645295586,4.83028820025879
"APBA2",1.02254843546823,9.27519682619737,0.758406064168713,7.31474297502073,8.76657098476649,7.61215039706881,9.03165733452335
"APBA3",1.06723450586241,8.25706332134579,0.946811526983432,7.31474297502073,6.20840286917448,6.44886801749065,7.41370167470766
"APBB1",0.982124909265935,6.11708510661761,0.773121624446461,7.78750105941001,7.6217508264323,7.61643990657611,6.60535040666198
"APBB1IP",1.14157707591506,8.42390969724009,1.03739790758715,8.06335206291554,6.15115856204831,4.84781112200042,3.57344451341315
"APBB3",0.978268362477362,10.9424408173338,0.912847020486416,8.23064497738024,8.78680492506385,7.36328196096125,7.67588818560103
"APC",0.924686560804398,6.07030312139465,1.15435199154372,5.50562680676213,5.7187229872346,4.24414970015926,7.44801125556323
"APC2",1.0523548607966,9.02256541505947,0.913328573654826,11.9400435410402,8.27970849620235,2.82190441151348,7.78904104859918
"APCS",1.04177050563473,3.77834775571364,0.329241225081702,7.31474297502073,6.06906910951957,5.30286113498353,4.44174569396986
"APEH",1.0037755852411,10.1237547662834,0.905393846866409,7.31474297502073,7.16788838717454,5.49600934251054,6.04458268070638
"APEX1",0.935068274215693,10.8246118319912,1.00836729815877,7.31474297502073,9.1670628545533,8.08983274339958,8.16531249987441
"APEX2",1.09204088616419,8.09550375546178,1.11079764582235,6.39727485739405,7.09902893475869,5.80606067335782,5.24963113930304
"API5",0.974427535496615,10.766640991838,1.16934122585979,4.74601112336577,5.76447412477576,7.37165969033434,7.07871357040756
"APITD1",0.901467030919885,8.49538985210357,1.02121666487672,6.05623042813715,6.65493449111546,5.64516498595173,5.78199407653934
"APLP1",1.20649270496754,11.9914628231978,0.959341953482241,7.33148608496034,10.2091263674249,10.8392075453651,9.91444286867959
"APLP2",1.18754788594246,9.88913745557951,0.884123792203888,5.39430666306605,6.90195972238414,9.04127351838045,7.02065945843872
"APOA1",1.0731710171145,5.06365135155205,0.115417761127643,7.31474297502073,6.44593058072014,3.96942360810781,3.27957404378412
"APOB",1.06179648673915,4.94495954304282,0.911254238407636,7.31474297502073,6.53026637054852,5.39363032579828,4.95286260821134
"APOBEC3B",1.03424012695327,4.3209829890535,1.06738731296783,7.31474297502073,5.3309599081793,3.76201010113756,4.49428123965459
"APOBEC3G",0.982757225008407,4.94858302252129,1.06225723000252,7.31474297502073,8.31778826631657,4.91375669968297,4.79994597063224
"APOC1",0.902386372119457,9.75937988758026,0.559902376330144,11.5637885693283,10.8234987596351,8.73093298612661,10.0357192910701
"APOC2",0.966186449743511,8.16298755969131,0.64022387470817,6.20055706569725,8.50964897816995,7.48442121419368,7.77517557136161
"APOC3",0.956912457088931,4.3983247505225,0.0969506918905959,7.31474297502073,5.39642168570112,3.35460705601597,2.60148497728497
"APOD",1.59167948000998,13.0302010043785,1.42053872464804,6.4672712877443,11.160133719743,11.6959298444337,11.8455480952782
"APOE",1.09941262927668,13.0163447506417,1.16094724846083,14.4983670032531,10.3449157309884,10.4164354779139,10.070202104166
"APOF",1.03265475777442,4.78697309896739,0.48366488903649,7.31474297502073,4.95452639373404,2.94557901055817,3.1060419297247
"APOH",1.08068558789072,4.52260356440762,0.0139929359829978,7.31474297502073,6.51589593582601,3.6638770745808,3.30351336019606
