GeneHu,Category,File
ODC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ODF2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ODF2L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OFD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OGDH,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OGFOD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OGN,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OIP5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLA1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLFML1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLFML2A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLFML2B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLFML3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OLIG1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OMA1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OMG,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ONECUT2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPALIN,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPCML,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPHN1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPLAH,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPN1SW,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OPTN,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ORAI3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ORC2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ORC3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ORC5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
ORC6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OS9,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSBP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSBPL1A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSBPL6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSCAR,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSER1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSGEPL1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSGIN2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OST4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSTC,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OSTF1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTUD5,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTUD6B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTUD7A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTUD7B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTX1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OTX2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OVCA2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OXLD1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OXNAD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
OXSR1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
P2RX4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
P2RX7,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
P2RY14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
P4HA3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PA2G4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PABPC4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PABPC4L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PACS1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PACSIN1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PADI2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAFAH1B2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAFAH1B3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAGR1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAICS,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAIP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAIP2B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAK1IP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAK3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PALB2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PALMD,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAM,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAM16,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAN2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PANX1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAOX,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAPOLA,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAPSS2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR6,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR7,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAQR8,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARD3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARD6A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARD6B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARG,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARK7,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARL,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP11,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARP9,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARPBP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARS2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARVA,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PARVB,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PASK,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PATL1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PATZ1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAWR,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAX6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PAXBP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBDC1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBK,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBLD,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBRM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBX1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBX2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PBXIP1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCBD1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCBD2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCBP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCBP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCBP3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH10,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH11Y,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH11X,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH17,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH19,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH20,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH7,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDH9,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB13,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB11,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB12,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCDHB4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCED1A,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCF11,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCGF2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCGF3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCGF6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCID2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCIF1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCK2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCLO,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCMTD2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCNA,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCNP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCNT,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCNX1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCOLCE,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCP4,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCP4L1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCSK5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PCSK6,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PC,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDAP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDCD11,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDCD2L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDCD7,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDCL,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDCL3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE10A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE12,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE1B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE2A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE3B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE8A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE8B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDE9A,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDGFC,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDGFD,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDGFRB,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDIA5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDIK1L,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDK2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDK3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDLIM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDPK1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDPR,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDS5B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDSS2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDXK,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDXP,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDYN,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDZD11,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDZD2,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDZD4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDZD9,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PDZRN4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
FRAT1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PELO,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PELP1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PENK,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PER3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PES1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PET100,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX11B,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX11G,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX14,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX19,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX26,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX5L,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PEX7,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFDN1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFDN2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFDN4,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFDN5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFDN6,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFKFB3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFKM,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFKP,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PFN1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGAM5,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGAP2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGBD5,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGGT1B,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGLYRP1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGM1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGM2L1,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGM3,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PGRMC2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PHACTR1,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PHACTR3,QSVZbyPSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PHAX,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PHB2,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
PHF10,PSVZbyQSVZ_Morizur_FC5_,StemCellMouseMorizur_Morizur_DEGup_FC5_Signature_Hu
