"","PSID","Gene","Module"
"RAD23B","RAD23B","RAD23B","turquoise"
"NBEAL1","NBEAL1","NBEAL1","turquoise"
"TBXA2R","TBXA2R","TBXA2R","black"
"PITX1","PITX1","PITX1","turquoise"
"BAGE","BAGE","BAGE","blue"
"PPP2R1B","PPP2R1B","PPP2R1B","blue"
"MAT2B","MAT2B","MAT2B","black"
"EIF4G3","EIF4G3","EIF4G3","grey60"
"EPHA1","EPHA1","EPHA1","blue"
"SPTBN4","SPTBN4","SPTBN4","brown"
"VCP","VCP","VCP","turquoise"
"STX7","STX7","STX7","brown"
"TNFSF15","TNFSF15","TNFSF15","turquoise"
"MAP3K3","MAP3K3","MAP3K3","blue"
"ZFR","ZFR","ZFR","blue"
"MTIF2","MTIF2","MTIF2","turquoise"
"MTHFS","MTHFS","MTHFS","black"
"TUBD1","TUBD1","TUBD1","green"
"SPAG9","SPAG9","SPAG9","green"
"RBM8A","RBM8A","RBM8A","turquoise"
"MBD1","MBD1","MBD1","blue"
"DPM2","DPM2","DPM2","turquoise"
"GNAZ","GNAZ","GNAZ","turquoise"
"TESK1","TESK1","TESK1","greenyellow"
"ZNF225","ZNF225","ZNF225","turquoise"
"ATF6","ATF6","ATF6","grey60"
"PDE4D","PDE4D","PDE4D","turquoise"
"MYH6","MYH6","MYH6","brown"
"GCK","GCK","GCK","brown"
"SRC","SRC","SRC","brown"
"TMEM50A","TMEM50A","TMEM50A","turquoise"
"PLAGL1","PLAGL1","PLAGL1","brown"
"DCTN3","DCTN3","DCTN3","turquoise"
"CCNB2","CCNB2","CCNB2","blue"
"UTY","UTY","UTY","turquoise"
"ZNF174","ZNF174","ZNF174","turquoise"
"SEC24B","SEC24B","SEC24B","salmon"
"MAP1LC3B","MAP1LC3B","MAP1LC3B","black"
"NUDT1","NUDT1","NUDT1","black"
"ACOX1","ACOX1","ACOX1","purple"
"TMED10","TMED10","TMED10","yellow"
"IRAK4","IRAK4","IRAK4","blue"
"ADCY6","ADCY6","ADCY6","green"
"ANKRD1","ANKRD1","ANKRD1","blue"
"NME6","NME6","NME6","green"
"PDAP1","PDAP1","PDAP1","brown"
"CEBPZ","CEBPZ","CEBPZ","lightcyan"
"ACSL4","ACSL4","ACSL4","brown"
"TIMM8B","TIMM8B","TIMM8B","turquoise"
"EMR1","EMR1","EMR1","turquoise"
"RNF113A","RNF113A","RNF113A","brown"
"CTF1","CTF1","CTF1","blue"
"FADS3","FADS3","FADS3","green"
"PARD6A","PARD6A","PARD6A","brown"
"B3GNT3","B3GNT3","B3GNT3","cyan"
"FEZ2","FEZ2","FEZ2","grey60"
"RBM5","RBM5","RBM5","red"
"USP25","USP25","USP25","turquoise"
"ATG5","ATG5","ATG5","turquoise"
"NOL3","NOL3","NOL3","green"
"USP21","USP21","USP21","greenyellow"
"STK10","STK10","STK10","blue"
"PEX13","PEX13","PEX13","turquoise"
"UPF3A","UPF3A","UPF3A","green"
"USF2","USF2","USF2","blue"
"GRM7","GRM7","GRM7","brown"
"CYP2C8","CYP2C8","CYP2C8","brown"
"MGST3","MGST3","MGST3","turquoise"
"UBE2H","UBE2H","UBE2H","purple"
"ATF5","ATF5","ATF5","turquoise"
"SF3A2","SF3A2","SF3A2","greenyellow"
"STOML1","STOML1","STOML1","brown"
"AP3M2","AP3M2","AP3M2","turquoise"
"NDUFB6","NDUFB6","NDUFB6","turquoise"
"JAK1","JAK1","JAK1","blue"
"DECR1","DECR1","DECR1","purple"
"VPS33A","VPS33A","VPS33A","brown"
"RABAC1","RABAC1","RABAC1","black"
"BRD7","BRD7","BRD7","black"
"GYS1","GYS1","GYS1","green"
"EML1","EML1","EML1","red"
"CD5L","CD5L","CD5L","blue"
"CTNNB1","CTNNB1","CTNNB1","blue"
"TNFRSF4","TNFRSF4","TNFRSF4","turquoise"
"CHUK","CHUK","CHUK","blue"
"SMARCD2","SMARCD2","SMARCD2","purple"
"SPINT1","SPINT1","SPINT1","yellow"
"SETD8","SETD8","SETD8","purple"
"COX15","COX15","COX15","turquoise"
"KLHL3","KLHL3","KLHL3","green"
"TNKS","TNKS","TNKS","turquoise"
"CHIC2","CHIC2","CHIC2","lightcyan"
"GP1BB","GP1BB","GP1BB","brown"
"PACSIN2","PACSIN2","PACSIN2","blue"
"MYO9A","MYO9A","MYO9A","yellow"
"NFKB1","NFKB1","NFKB1","blue"
"SMARCD1","SMARCD1","SMARCD1","magenta"
"RER1","RER1","RER1","brown"
"AIRE","AIRE","AIRE","brown"
"ACVR1","ACVR1","ACVR1","cyan"
"GUCA2B","GUCA2B","GUCA2B","turquoise"
"RPN2","RPN2","RPN2","lightcyan"
"BTF3","BTF3","BTF3","lightyellow"
"ANAPC5","ANAPC5","ANAPC5","red"
"FRS2","FRS2","FRS2","turquoise"
"PRDX3","PRDX3","PRDX3","turquoise"
"FPGS","FPGS","FPGS","turquoise"
"TRIP11","TRIP11","TRIP11","grey"
"PCBD1","PCBD1","PCBD1","lightcyan"
"RAB8A","RAB8A","RAB8A","black"
"HSBP1","HSBP1","HSBP1","turquoise"
"CDK4","CDK4","CDK4","greenyellow"
"MAPRE1","MAPRE1","MAPRE1","blue"
"CRYBB1","CRYBB1","CRYBB1","turquoise"
"ZNF304","ZNF304","ZNF304","turquoise"
"OAZ2","OAZ2","OAZ2","brown"
"POLR2F","POLR2F","POLR2F","blue"
"RUSC1","RUSC1","RUSC1","brown"
"CRTAP","CRTAP","CRTAP","blue"
"GPR45","GPR45","GPR45","turquoise"
"CELSR3","CELSR3","CELSR3","blue"
"PANX1","PANX1","PANX1","turquoise"
"GMCL1","GMCL1","GMCL1","turquoise"
"RAB30","RAB30","RAB30","green"
"DBP","DBP","DBP","brown"
"HBZ","HBZ","HBZ","turquoise"
"EVPL","EVPL","EVPL","turquoise"
"TLR6","TLR6","TLR6","turquoise"
"RAP1A","RAP1A","RAP1A","blue"
"TOMM22","TOMM22","TOMM22","tan"
"GTPBP1","GTPBP1","GTPBP1","green"
"FHOD1","FHOD1","FHOD1","blue"
"ZMPSTE24","ZMPSTE24","ZMPSTE24","blue"
"TNFRSF13B","TNFRSF13B","TNFRSF13B","red"
"WNT11","WNT11","WNT11","pink"
"RRM2","RRM2","RRM2","blue"
"CSNK2A1","CSNK2A1","CSNK2A1","turquoise"
"NSMAF","NSMAF","NSMAF","blue"
"IFRD2","IFRD2","IFRD2","cyan"
"ATP5J","ATP5J","ATP5J","black"
"UBASH3A","UBASH3A","UBASH3A","lightyellow"
"KHK","KHK","KHK","brown"
"CRYBB3","CRYBB3","CRYBB3","turquoise"
"SCMH1","SCMH1","SCMH1","green"
"CAPN1","CAPN1","CAPN1","magenta"
"COG5","COG5","COG5","turquoise"
"TRPV4","TRPV4","TRPV4","turquoise"
"GPS2","GPS2","GPS2","greenyellow"
"RRN3","RRN3","RRN3","blue"
"DCK","DCK","DCK","turquoise"
"LAMB2","LAMB2","LAMB2","blue"
"STS","STS","STS","brown"
"SRR","SRR","SRR","turquoise"
"LIG1","LIG1","LIG1","green"
"ITIH1","ITIH1","ITIH1","turquoise"
"CCHCR1","CCHCR1","CCHCR1","blue"
"NDUFB5","NDUFB5","NDUFB5","black"
"PIAS4","PIAS4","PIAS4","blue"
"GTF3A","GTF3A","GTF3A","black"
"SCAND1","SCAND1","SCAND1","brown"
"WNT7A","WNT7A","WNT7A","turquoise"
"USP13","USP13","USP13","midnightblue"
"UBE2Q1","UBE2Q1","UBE2Q1","turquoise"
"TPSAB1","TPSAB1","TPSAB1","blue"
"AQP2","AQP2","AQP2","turquoise"
"DDX56","DDX56","DDX56","green"
"PVRL2","PVRL2","PVRL2","blue"
"RABL2A","RABL2A","RABL2A","turquoise"
"E4F1","E4F1","E4F1","magenta"
"RNF24","RNF24","RNF24","blue"
"CHRNB4","CHRNB4","CHRNB4","blue"
"FXN","FXN","FXN","green"
"PPY","PPY","PPY","blue"
"DPM1","DPM1","DPM1","turquoise"
"TOP2A","TOP2A","TOP2A","turquoise"
"SPHK2","SPHK2","SPHK2","brown"
"NFATC1","NFATC1","NFATC1","blue"
"HSPA14","HSPA14","HSPA14","brown"
"NFKBIB","NFKBIB","NFKBIB","turquoise"
"SHOX","SHOX","SHOX","blue"
"DDX42","DDX42","DDX42","turquoise"
"GLYAT","GLYAT","GLYAT","blue"
"ITIH4","ITIH4","ITIH4","turquoise"
"SGPP1","SGPP1","SGPP1","tan"
"MRPL3","MRPL3","MRPL3","turquoise"
"XYLB","XYLB","XYLB","turquoise"
"EVC","EVC","EVC","turquoise"
"CCL22","CCL22","CCL22","green"
"GPS1","GPS1","GPS1","magenta"
"ZBTB25","ZBTB25","ZBTB25","brown"
"PPFIA1","PPFIA1","PPFIA1","blue"
"PAICS","PAICS","PAICS","blue"
"GPAA1","GPAA1","GPAA1","turquoise"
"PUM1","PUM1","PUM1","blue"
"PPP2R5B","PPP2R5B","PPP2R5B","magenta"
"AKAP4","AKAP4","AKAP4","turquoise"
"SEC24C","SEC24C","SEC24C","brown"
"XRCC1","XRCC1","XRCC1","green"
"GAA","GAA","GAA","greenyellow"
"CSDE1","CSDE1","CSDE1","black"
"DIABLO","DIABLO","DIABLO","turquoise"
"RPS16","RPS16","RPS16","lightyellow"
"PML","PML","PML","blue"
"CRK","CRK","CRK","cyan"
"PSMA7","PSMA7","PSMA7","black"
"USP7","USP7","USP7","turquoise"
"ZNF16","ZNF16","ZNF16","turquoise"
"TYK2","TYK2","TYK2","blue"
"PSMD9","PSMD9","PSMD9","turquoise"
"MLLT3","MLLT3","MLLT3","brown"
"VPS16","VPS16","VPS16","greenyellow"
"RBM7","RBM7","RBM7","blue"
"STK39","STK39","STK39","turquoise"
"DCTN6","DCTN6","DCTN6","black"
"PODXL2","PODXL2","PODXL2","brown"
"PTPRJ","PTPRJ","PTPRJ","tan"
"MEF2A","MEF2A","MEF2A","turquoise"
"PTPN18","PTPN18","PTPN18","yellow"
"SERPINA4","SERPINA4","SERPINA4","turquoise"
"DCTN2","DCTN2","DCTN2","turquoise"
"AAAS","AAAS","AAAS","salmon"
"RECK","RECK","RECK","turquoise"
"EIF2S1","EIF2S1","EIF2S1","turquoise"
"RNF141","RNF141","RNF141","turquoise"
"RBX1","RBX1","RBX1","black"
"HABP2","HABP2","HABP2","brown"
"NDUFA8","NDUFA8","NDUFA8","black"
"GDF2","GDF2","GDF2","turquoise"
"RHEB","RHEB","RHEB","turquoise"
"ATG7","ATG7","ATG7","turquoise"
"EVI5","EVI5","EVI5","blue"
"ST13","ST13","ST13","lightcyan"
"GLB1","GLB1","GLB1","blue"
"HRG","HRG","HRG","turquoise"
"GTF2B","GTF2B","GTF2B","black"
"CDH15","CDH15","CDH15","blue"
"ZNF230","ZNF230","ZNF230","turquoise"
"SLC22A1","SLC22A1","SLC22A1","turquoise"
"C6orf47","C6orf47","C6orf47","darkred"
"GTF2E2","GTF2E2","GTF2E2","black"
"MGAT1","MGAT1","MGAT1","blue"
"SCARB2","SCARB2","SCARB2","red"
"VBP1","VBP1","VBP1","turquoise"
"POLL","POLL","POLL","turquoise"
"ZNF205","ZNF205","ZNF205","blue"
"AP3S2","AP3S2","AP3S2","turquoise"
"TRADD","TRADD","TRADD","blue"
"ZNF12","ZNF12","ZNF12","blue"
"UROD","UROD","UROD","turquoise"
"LAMP3","LAMP3","LAMP3","blue"
"PAIP1","PAIP1","PAIP1","brown"
"SYT5","SYT5","SYT5","brown"
"G6PC2","G6PC2","G6PC2","blue"
"ARL2BP","ARL2BP","ARL2BP","grey60"
"EBP","EBP","EBP","brown"
"SDHC","SDHC","SDHC","black"
"SEPHS1","SEPHS1","SEPHS1","purple"
"MORF4L2","MORF4L2","MORF4L2","turquoise"
"ALDH3B2","ALDH3B2","ALDH3B2","turquoise"
"TCTA","TCTA","TCTA","brown"
"BCKDHA","BCKDHA","BCKDHA","turquoise"
"ACR","ACR","ACR","turquoise"
"SMARCE1","SMARCE1","SMARCE1","grey60"
"SMNDC1","SMNDC1","SMNDC1","blue"
"CLTC","CLTC","CLTC","turquoise"
"NCR1","NCR1","NCR1","red"
"SHFM1","SHFM1","SHFM1","turquoise"
"AATF","AATF","AATF","blue"
"LETM1","LETM1","LETM1","turquoise"
"NFX1","NFX1","NFX1","green"
"ARVCF","ARVCF","ARVCF","purple"
"MAPK1","MAPK1","MAPK1","blue"
"SIT1","SIT1","SIT1","turquoise"
"TOPORS","TOPORS","TOPORS","blue"
"PAX1","PAX1","PAX1","turquoise"
"CYP11A1","CYP11A1","CYP11A1","brown"
"ACTN3","ACTN3","ACTN3","brown"
"LZTR1","LZTR1","LZTR1","blue"
"KRT10","KRT10","KRT10","lightyellow"
"NPHS1","NPHS1","NPHS1","turquoise"
"CDC42SE1","CDC42SE1","CDC42SE1","green"
"GHRHR","GHRHR","GHRHR","red"
"PSMC5","PSMC5","PSMC5","black"
"DIAPH1","DIAPH1","DIAPH1","blue"
"RAD50","RAD50","RAD50","turquoise"
"NXF1","NXF1","NXF1","greenyellow"
"GNL2","GNL2","GNL2","grey60"
"NDUFB3","NDUFB3","NDUFB3","turquoise"
"STAU2","STAU2","STAU2","turquoise"
"MPV17","MPV17","MPV17","brown"
"PIGQ","PIGQ","PIGQ","magenta"
"MAGEA12","MAGEA12","MAGEA12","blue"
"SIRT5","SIRT5","SIRT5","turquoise"
"TRIM28","TRIM28","TRIM28","greenyellow"
"FAM3A","FAM3A","FAM3A","greenyellow"
"ABCC1","ABCC1","ABCC1","turquoise"
"PMF1","PMF1","PMF1","brown"
"PI3","PI3","PI3","turquoise"
"ATP6V0A1","ATP6V0A1","ATP6V0A1","magenta"
"EIF1AX","EIF1AX","EIF1AX","turquoise"
"RPL12","RPL12","RPL12","lightyellow"
"PAX9","PAX9","PAX9","brown"
"NCOA1","NCOA1","NCOA1","blue"
"POMT1","POMT1","POMT1","green"
"PPAN","PPAN","PPAN","brown"
"CTNNA1","CTNNA1","CTNNA1","blue"
"CTRL","CTRL","CTRL","blue"
"GRK1","GRK1","GRK1","turquoise"
"UBE2E1","UBE2E1","UBE2E1","black"
"FUCA1","FUCA1","FUCA1","turquoise"
"SLC25A14","SLC25A14","SLC25A14","brown"
"CORO1C","CORO1C","CORO1C","blue"
"LYPD3","LYPD3","LYPD3","turquoise"
"TNIP1","TNIP1","TNIP1","brown"
"CDC25B","CDC25B","CDC25B","greenyellow"
"CCT3","CCT3","CCT3","lightcyan"
"LRPAP1","LRPAP1","LRPAP1","turquoise"
"BAD","BAD","BAD","blue"
"BAI3","BAI3","BAI3","turquoise"
"YME1L1","YME1L1","YME1L1","turquoise"
"TRIM23","TRIM23","TRIM23","turquoise"
"DBR1","DBR1","DBR1","salmon"
"ZNF224","ZNF224","ZNF224","blue"
"CCNK","CCNK","CCNK","blue"
"GART","GART","GART","turquoise"
"LPAL2","LPAL2","LPAL2","turquoise"
"PRKCA","PRKCA","PRKCA","royalblue"
"AKR7A2","AKR7A2","AKR7A2","greenyellow"
"ARHGAP4","ARHGAP4","ARHGAP4","yellow"
"STX6","STX6","STX6","midnightblue"
"RPS19","RPS19","RPS19","lightyellow"
"ESRRA","ESRRA","ESRRA","brown"
"SIRT7","SIRT7","SIRT7","blue"
"ELSPBP1","ELSPBP1","ELSPBP1","turquoise"
"NXT1","NXT1","NXT1","blue"
"STAM","STAM","STAM","turquoise"
"ATP5I","ATP5I","ATP5I","brown"
"TP53BP1","TP53BP1","TP53BP1","brown"
"M6PR","M6PR","M6PR","yellow"
"PPIE","PPIE","PPIE","turquoise"
"MYL2","MYL2","MYL2","blue"
"ZNF24","ZNF24","ZNF24","blue"
"PSD4","PSD4","PSD4","blue"
"AMBP","AMBP","AMBP","turquoise"
"YTHDF2","YTHDF2","YTHDF2","turquoise"
"HPS5","HPS5","HPS5","grey60"
"GML","GML","GML","blue"
"PHF20","PHF20","PHF20","green"
"SMARCC2","SMARCC2","SMARCC2","magenta"
"GBAS","GBAS","GBAS","turquoise"
"SULT1A2","SULT1A2","SULT1A2","greenyellow"
"TLE1","TLE1","TLE1","blue"
"TNR","TNR","TNR","turquoise"
"ZBTB32","ZBTB32","ZBTB32","turquoise"
"RBKS","RBKS","RBKS","brown"
"CTNS","CTNS","CTNS","blue"
"PCBP1","PCBP1","PCBP1","turquoise"
"PRCC","PRCC","PRCC","magenta"
"RAI2","RAI2","RAI2","turquoise"
"KCNK7","KCNK7","KCNK7","turquoise"
"CYB5R1","CYB5R1","CYB5R1","turquoise"
"BNIP2","BNIP2","BNIP2","blue"
"TBX5","TBX5","TBX5","midnightblue"
"AQP8","AQP8","AQP8","turquoise"
"FAF1","FAF1","FAF1","brown"
"ARID4B","ARID4B","ARID4B","black"
"MAP2K7","MAP2K7","MAP2K7","turquoise"
"RPS29","RPS29","RPS29","lightyellow"
"ATP4A","ATP4A","ATP4A","blue"
"HAT1","HAT1","HAT1","black"
"CHST5","CHST5","CHST5","blue"
"TACC3","TACC3","TACC3","blue"
"CSNK2A2","CSNK2A2","CSNK2A2","brown"
"PPP1R10","PPP1R10","PPP1R10","blue"
"GARS","GARS","GARS","brown"
"TACR2","TACR2","TACR2","turquoise"
"SCRT1","SCRT1","SCRT1","blue"
"CHD1","CHD1","CHD1","blue"
"COPA","COPA","COPA","brown"
"NPDC1","NPDC1","NPDC1","greenyellow"
"NKX3-1","NKX3-1","NKX3-1","blue"
"KLK15","KLK15","KLK15","blue"
"PRAMEF1","PRAMEF1","PRAMEF1","turquoise"
"SNAPC3","SNAPC3","SNAPC3","brown"
"SUPT3H","SUPT3H","SUPT3H","turquoise"
"PES1","PES1","PES1","turquoise"
"ZP2","ZP2","ZP2","brown"
"C9orf9","C9orf9","C9orf9","magenta"
"PPP3CC","PPP3CC","PPP3CC","blue"
"RDH8","RDH8","RDH8","turquoise"
"CDC37","CDC37","CDC37","magenta"
"AZIN1","AZIN1","AZIN1","turquoise"
"KCNC4","KCNC4","KCNC4","brown"
"FECH","FECH","FECH","red"
"ZNF132","ZNF132","ZNF132","turquoise"
"PLCG1","PLCG1","PLCG1","blue"
"RPL19","RPL19","RPL19","lightyellow"
"SLC37A4","SLC37A4","SLC37A4","blue"
"ZNF706","ZNF706","ZNF706","turquoise"
"LANCL2","LANCL2","LANCL2","turquoise"
"RUVBL1","RUVBL1","RUVBL1","turquoise"
"CXCL11","CXCL11","CXCL11","brown"
"ETFDH","ETFDH","ETFDH","purple"
"MSI1","MSI1","MSI1","blue"
"MEN1","MEN1","MEN1","brown"
"PEMT","PEMT","PEMT","turquoise"
"PRKCE","PRKCE","PRKCE","brown"
"PADI1","PADI1","PADI1","blue"
"ARSB","ARSB","ARSB","yellow"
"CYP4A11","CYP4A11","CYP4A11","brown"
"DUSP3","DUSP3","DUSP3","turquoise"
"CLK3","CLK3","CLK3","green"
"RPL8","RPL8","RPL8","lightyellow"
"DHPS","DHPS","DHPS","magenta"
"RABIF","RABIF","RABIF","blue"
"GTF2IRD1","GTF2IRD1","GTF2IRD1","blue"
"RABGGTA","RABGGTA","RABGGTA","magenta"
"ATG3","ATG3","ATG3","black"
"NOL7","NOL7","NOL7","turquoise"
"SLC16A2","SLC16A2","SLC16A2","midnightblue"
"DAPK1","DAPK1","DAPK1","turquoise"
"ETFB","ETFB","ETFB","black"
"FOXN1","FOXN1","FOXN1","turquoise"
"C6orf48","C6orf48","C6orf48","lightyellow"
"ACO2","ACO2","ACO2","brown"
"RAB4A","RAB4A","RAB4A","turquoise"
"OAS3","OAS3","OAS3","brown"
"NFATC4","NFATC4","NFATC4","blue"
"ACTR1B","ACTR1B","ACTR1B","turquoise"
"TDRKH","TDRKH","TDRKH","turquoise"
"PRMT5","PRMT5","PRMT5","turquoise"
"ACOT9","ACOT9","ACOT9","turquoise"
"RYK","RYK","RYK","blue"
"PPP1CC","PPP1CC","PPP1CC","blue"
"HDGF","HDGF","HDGF","blue"
"DGAT1","DGAT1","DGAT1","greenyellow"
"BIN3","BIN3","BIN3","blue"
"NUP214","NUP214","NUP214","greenyellow"
"PIGT","PIGT","PIGT","red"
"LAMC2","LAMC2","LAMC2","blue"
"MEA1","MEA1","MEA1","turquoise"
"AGPAT2","AGPAT2","AGPAT2","turquoise"
"AP2B1","AP2B1","AP2B1","turquoise"
"FAM50A","FAM50A","FAM50A","greenyellow"
"WDR13","WDR13","WDR13","greenyellow"
"DGCR2","DGCR2","DGCR2","brown"
"TAF6","TAF6","TAF6","magenta"
"SLC27A5","SLC27A5","SLC27A5","darkred"
"GNB3","GNB3","GNB3","blue"
"GIT2","GIT2","GIT2","yellow"
"PDCD5","PDCD5","PDCD5","brown"
"PLSCR3","PLSCR3","PLSCR3","green"
"OR12D2","OR12D2","OR12D2","turquoise"
"SLC25A10","SLC25A10","SLC25A10","turquoise"
"ATF7","ATF7","ATF7","turquoise"
"PSMA4","PSMA4","PSMA4","turquoise"
"PRB4","PRB4","PRB4","turquoise"
"HOXC5","HOXC5","HOXC5","turquoise"
"SON","SON","SON","green"
"DBF4","DBF4","DBF4","turquoise"
"POP7","POP7","POP7","turquoise"
"HDAC9","HDAC9","HDAC9","turquoise"
"EPO","EPO","EPO","turquoise"
"PSMB3","PSMB3","PSMB3","turquoise"
"CLCN5","CLCN5","CLCN5","brown"
"IL3","IL3","IL3","turquoise"
"UBQLN2","UBQLN2","UBQLN2","turquoise"
"SNX15","SNX15","SNX15","turquoise"
"SRP72","SRP72","SRP72","blue"
"FURIN","FURIN","FURIN","blue"
"SLC10A3","SLC10A3","SLC10A3","darkred"
"SMARCAL1","SMARCAL1","SMARCAL1","brown"
"APOL3","APOL3","APOL3","cyan"
"SEC23IP","SEC23IP","SEC23IP","turquoise"
"KRIT1","KRIT1","KRIT1","turquoise"
"RPL6","RPL6","RPL6","lightyellow"
"ZBED1","ZBED1","ZBED1","greenyellow"
"NCKAP1","NCKAP1","NCKAP1","turquoise"
"PSMD14","PSMD14","PSMD14","turquoise"
"BUB3","BUB3","BUB3","blue"
"POLM","POLM","POLM","turquoise"
"TFAM","TFAM","TFAM","blue"
"GCA","GCA","GCA","red"
"MRPL17","MRPL17","MRPL17","turquoise"
"RPS25","RPS25","RPS25","lightyellow"
"FAH","FAH","FAH","brown"
"KRT12","KRT12","KRT12","blue"
"DEFB126","DEFB126","DEFB126","blue"
"AMT","AMT","AMT","red"
"ADCY3","ADCY3","ADCY3","blue"
"LIMD1","LIMD1","LIMD1","blue"
"SUV39H1","SUV39H1","SUV39H1","brown"
"OR2H2","OR2H2","OR2H2","blue"
"TRAP1","TRAP1","TRAP1","brown"
"POLE2","POLE2","POLE2","blue"
"KCNJ12","KCNJ12","KCNJ12","turquoise"
"RPL41","RPL41","RPL41","lightyellow"
"TCEAL1","TCEAL1","TCEAL1","turquoise"
"NARS","NARS","NARS","brown"
"MC1R","MC1R","MC1R","blue"
"UGDH","UGDH","UGDH","blue"
"RAB8B","RAB8B","RAB8B","blue"
"XPNPEP2","XPNPEP2","XPNPEP2","turquoise"
"SSR4","SSR4","SSR4","turquoise"
"TIMM17A","TIMM17A","TIMM17A","tan"
"ZNF235","ZNF235","ZNF235","blue"
"RASA1","RASA1","RASA1","turquoise"
"TYRO3","TYRO3","TYRO3","green"
"APITD1","APITD1","APITD1","turquoise"
"OR2J2","OR2J2","OR2J2","turquoise"
"PSMC2","PSMC2","PSMC2","black"
"AK2","AK2","AK2","green"
"LDB1","LDB1","LDB1","turquoise"
"NAGA","NAGA","NAGA","blue"
"PFDN5","PFDN5","PFDN5","lightyellow"
"ZNF45","ZNF45","ZNF45","blue"
"HAGH","HAGH","HAGH","turquoise"
"TIAL1","TIAL1","TIAL1","blue"
"PSMC4","PSMC4","PSMC4","magenta"
"EPRS","EPRS","EPRS","grey60"
"MSH6","MSH6","MSH6","blue"
"TMED9","TMED9","TMED9","yellow"
"DOC2B","DOC2B","DOC2B","cyan"
"AKAP7","AKAP7","AKAP7","turquoise"
"GP1BA","GP1BA","GP1BA","blue"
"SLC12A3","SLC12A3","SLC12A3","green"
"SNRPA1","SNRPA1","SNRPA1","turquoise"
"TRIM26","TRIM26","TRIM26","lightcyan"
"TRRAP","TRRAP","TRRAP","green"
"TMED1","TMED1","TMED1","blue"
"BRD1","BRD1","BRD1","blue"
"LAMC1","LAMC1","LAMC1","blue"
"TNFSF8","TNFSF8","TNFSF8","cyan"
"HRH2","HRH2","HRH2","turquoise"
"PSMF1","PSMF1","PSMF1","turquoise"
"DIAPH3","DIAPH3","DIAPH3","turquoise"
"YBX2","YBX2","YBX2","green"
"BLM","BLM","BLM","blue"
"HOXC4","HOXC4","HOXC4","blue"
"CRYL1","CRYL1","CRYL1","black"
"YIF1B","YIF1B","YIF1B","turquoise"
"HSF4","HSF4","HSF4","greenyellow"
"VAMP5","VAMP5","VAMP5","blue"
"PXMP4","PXMP4","PXMP4","turquoise"
"MS4A1","MS4A1","MS4A1","turquoise"
"C3orf18","C3orf18","C3orf18","turquoise"
"CTBS","CTBS","CTBS","turquoise"
"SRPR","SRPR","SRPR","magenta"
"SSX3","SSX3","SSX3","blue"
"GRB2","GRB2","GRB2","turquoise"
"ADRM1","ADRM1","ADRM1","magenta"
"EIF2B2","EIF2B2","EIF2B2","turquoise"
"ANP32C","ANP32C","ANP32C","turquoise"
"IPP","IPP","IPP","green"
"THRB","THRB","THRB","turquoise"
"HOXD9","HOXD9","HOXD9","blue"
"PSMD3","PSMD3","PSMD3","magenta"
"TRIM33","TRIM33","TRIM33","purple"
"DDX41","DDX41","DDX41","brown"
"DAZL","DAZL","DAZL","brown"
"LCT","LCT","LCT","blue"
"SLC9A5","SLC9A5","SLC9A5","blue"
"HEXA","HEXA","HEXA","brown"
"SLC12A6","SLC12A6","SLC12A6","turquoise"
"TEX13B","TEX13B","TEX13B","blue"
"CDC27","CDC27","CDC27","tan"
"DDX18","DDX18","DDX18","salmon"
"GBF1","GBF1","GBF1","brown"
"GALR2","GALR2","GALR2","turquoise"
"BMP15","BMP15","BMP15","turquoise"
"EZH1","EZH1","EZH1","greenyellow"
"CER1","CER1","CER1","midnightblue"
"CCL21","CCL21","CCL21","turquoise"
"USP1","USP1","USP1","blue"
"CEACAM5","CEACAM5","CEACAM5","turquoise"
"AGR2","AGR2","AGR2","turquoise"
"PDCL","PDCL","PDCL","green"
"NPEPPS","NPEPPS","NPEPPS","turquoise"
"E2F4","E2F4","E2F4","greenyellow"
"CDH6","CDH6","CDH6","turquoise"
"TOM1","TOM1","TOM1","brown"
"RPS15","RPS15","RPS15","brown"
"CRLF3","CRLF3","CRLF3","brown"
"KCNA10","KCNA10","KCNA10","turquoise"
"TRAIP","TRAIP","TRAIP","blue"
"NCR2","NCR2","NCR2","blue"
"DNMT1","DNMT1","DNMT1","blue"
"OTOF","OTOF","OTOF","brown"
"RPS17","RPS17","RPS17","lightyellow"
"HEBP1","HEBP1","HEBP1","blue"
"SLC11A2","SLC11A2","SLC11A2","turquoise"
"AP1M2","AP1M2","AP1M2","turquoise"
"ACADM","ACADM","ACADM","turquoise"
"VPS52","VPS52","VPS52","magenta"
"ZNF384","ZNF384","ZNF384","salmon"
"MSRB2","MSRB2","MSRB2","green"
"CHD1L","CHD1L","CHD1L","green"
"IFNGR2","IFNGR2","IFNGR2","yellow"
"SCPEP1","SCPEP1","SCPEP1","brown"
"FADD","FADD","FADD","blue"
"EMD","EMD","EMD","turquoise"
"CHFR","CHFR","CHFR","red"
"MORC1","MORC1","MORC1","brown"
"AZI2","AZI2","AZI2","blue"
"ATF2","ATF2","ATF2","brown"
"CNOT4","CNOT4","CNOT4","blue"
"UXT","UXT","UXT","blue"
"PTPRF","PTPRF","PTPRF","turquoise"
"TBCC","TBCC","TBCC","turquoise"
"TAF7","TAF7","TAF7","black"
"F8A1","F8A1","F8A1","magenta"
"TPX2","TPX2","TPX2","brown"
"ARF3","ARF3","ARF3","brown"
