"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Ino80e",0.72937459827262,2.95582382516195,4.50168686288439,0.0426228043610359,0.178423605401911
"Hdac7",1.70826410920463,2.00464042234654,4.5016352533621,0.0426239097115716,0.178423605401911
"Dnase1",1.67752087222981,2.0554308515298,4.50045479096237,0.0426492010453348,0.178495700856213
"Sfswap",1.25517893599237,2.87933406594664,4.49980407907498,0.0426631496361927,0.17852030629875
"Maneal",2.62322132574624,2.22854310428595,4.49876776310116,0.0426853744613533,0.178565041973795
"Ogfrl1",1.12118683536831,3.56701591074367,4.49809685290009,0.0426997696570964,0.178565041973795
"Gm48621",0.855781398213518,1.15304345391191,4.49807504404829,0.042700237683099,0.178565041973795
"Ctnnbl1",0.553805681369365,1.79311990484007,4.49780066136619,0.0427061265236791,0.178565041973795
"Gpi1",1.32302524937173,5.61324369717364,4.49713758012178,0.0427203613946482,0.178590807848413
"As3mt",-1.03666152218674,2.64311765523998,4.4949956859418,0.042766379105967,0.178718568242524
"Slc37a3",1.10518572464179,2.66331395376794,4.4948440847073,0.0427696382825603,0.178718568242524
"Arid4a",1.32366767207578,2.18092008806196,4.4945873665958,0.0427751579281365,0.178718568242524
"Apln",-2.262879947637,2.50458627983706,4.49408965027388,0.0427858614839671,0.178729534291881
"Gm46404",1.14359722496051,0.852950863887108,4.49322731437809,0.042804413351799,0.178773274793628
"Pcnp",1.22316648936795,4.33250349122229,4.49264721862628,0.0428168982739627,0.178791664876345
"Hnrnpll",1.33944875275885,3.99291898306952,4.49202104947419,0.0428303793376397,0.178814206847821
"Gm13991",0.604386559937264,3.64329548784281,4.48993721193966,0.0428752771476061,0.178967878554055
"Pcp4l1",1.29611666572433,1.25293743389981,4.48815998129989,0.0429136102149557,0.179094095224574
"Tmem266",0.585581323505667,0.323455070123364,4.48258780377581,0.0430340435798766,0.179562834047078
"Gpbp1",1.01471508373265,2.49588660231305,4.48218047364998,0.0430428620662244,0.179565762302674
"Msl2",1.10490141767107,4.05924884353616,4.48027600048655,0.0430841195804166,0.179703992737096
"Afg3l2",1.14919467246766,3.32701045664898,4.47236533875599,0.0432559631309949,0.180356492356852
"Camkk2",1.44910635025108,3.12228782651666,4.47232407191736,0.0432568615669421,0.180356492356852
"Rnf24",1.56150929679516,1.68266635617311,4.4695307977905,0.0433177232411291,0.180576218440456
"Gm43393",-2.38259970526027,1.13648224318779,4.46792888080646,0.0433526697940217,0.180687851140381
"Wdr26",0.975013987534814,5.11657563011358,4.46586469440344,0.0433977471849139,0.180821544203859
"Prtn3",2.52891757224626,2.32275243459641,4.46571153779171,0.0434010938716491,0.180821544203859
"Tshz1",1.16311948044951,1.79786743874219,4.46169355070853,0.0434889950993949,0.181153650646566
"C130071C03Rik",1.91652944527898,0.952511613626638,4.46092778915736,0.0435057700558712,0.181189410946167
"Itpa",0.856394295694175,3.8642658979829,4.46022658066858,0.043521137206994,0.181212816448552
"Auh",0.77513132477081,2.18782951501399,4.45992390409608,0.0435277723006647,0.181212816448552
"Srpk1",1.18927192271772,3.25433784236866,4.45909027968267,0.0435460523279973,0.181253400642856
"Mtmr4",1.28704391171814,3.85896870331504,4.45873221631957,0.0435539066951781,0.181253400642856
"Nkiras1",1.41155068598216,2.87303633995318,4.45774207082742,0.0435756344210853,0.181309716061251
"Mlx",0.682335179102349,4.85219541866317,4.4572815752856,0.0435857436280793,0.181317676999624
"Usp47",1.33482993623623,3.20446644869691,4.45584463900435,0.0436173052949102,0.181414860883493
"Mfsd2a",-2.5437319896068,3.05306986795163,4.45514933728574,0.0436325864096352,0.181444306229391
"Mir219a-2",-3.22873434885474,1.2914937395419,4.45257437253844,0.0436892300070404,0.181618174068007
"Sertm1",1.43229991157502,0.733210899738104,4.45250232817029,0.0436908160009915,0.181618174068007
"Senp2",1.20857858357317,3.81157588385537,4.45190186377762,0.043704037191472,0.181639003341524
"Wnt4",1.74100523927165,1.12023712560066,4.44963121404432,0.0437540732134312,0.181812802723655
"Ston1",0.91401996807239,0.648633008500903,4.44872900073116,0.0437739720588173,0.181832350386863
"Nup88",1.09455335268458,3.41225691684941,4.44867262668352,0.0437752157555681,0.181832350386863
"Mettl2",0.885022522807665,2.62525211508349,4.44786192466787,0.0437931054139541,0.181872511934092
"Gm5457",1.00888839945043,2.43033087099606,4.44691607531987,0.043813987626801,0.181925084134332
"Elovl7",-1.87863716055567,1.24798146684618,4.4459707966204,0.0438348683033088,0.181977630225953
"Ppp4r3b",1.40598035317225,3.50519450301921,4.44268849311752,0.04390745850952,0.182212482669815
"Tmem179",2.52013731380915,1.49139713909164,4.44266799045094,0.0439079123587572,0.182212482669815
"Cep135",1.11872861411794,1.49639529557998,4.44059075762208,0.0439539212574495,0.182369204797178
"Xpo6",1.0599832039485,3.20407825409805,4.43815599962025,0.0440079172850785,0.182547251557908
"Gm12475",1.06517739777856,0.817283336174178,4.43791183022137,0.0440133363381946,0.182547251557908
"Gm48753",0.470207707244888,0.0728810422194887,4.43713416349492,0.0440306006840535,0.182584625854417
"Ergic1",1.22279468460204,2.72317760341812,4.43553817956781,0.0440660554156153,0.18269740329079
"Pcx",-1.16088347125268,1.67929670436746,4.43509096645719,0.044075995934205,0.182704376625898
"Gm47647",0.717046472829926,0.218414480535387,4.43409530519112,0.0440981361510919,0.182737935391243
"4933404O12Rik",1.23572520264125,1.51605435721972,4.4339840035843,0.0441006118995547,0.182737935391243
"Kmt2d",1.42245950153434,3.19193083259003,4.43283632475544,0.0441261494252519,0.182809513808024
"B4galt2",1.3320854757584,1.9369265302796,4.43144410828799,0.0441571503477178,0.18290369540209
"Bloc1s4",0.583864354663446,6.37954015842662,4.43102571622594,0.0441664715482983,0.182908058791277
"Gm43682",2.13536970192366,2.57698436281218,4.4235838864933,0.0443326314533394,0.183561820258699
"Sgk3",-0.800256015715047,2.55361973838322,4.42180613117383,0.0443724276767386,0.183692218842157
"Gm14322",0.579379144219368,0.412102235465529,4.42064796427661,0.0443983753799165,0.183765249491093
"Dlg4",1.81825927903273,3.04037473503077,4.42003159656009,0.0444121914331647,0.18376989042549
"Zfp326",1.47227752588186,2.5936127475465,4.41980754688181,0.0444172147538467,0.18376989042549
"Cish",0.87736713509697,0.941725731913458,4.4194863687847,0.0444244168510383,0.18376989042549
"Man2b1",-1.87506209430538,7.33033693136866,4.41850335338858,0.0444464680599208,0.183807300129058
"Gm9687",0.849217686246635,0.184979537917024,4.41834251852657,0.0444500771003237,0.183807300129058
"Micu2",0.866800778268473,2.78558877867814,4.4165720278238,0.0444898274298555,0.183937292511809
"1700067K01Rik",1.05071982205984,1.08959209871693,4.4159889033951,0.0445029281547364,0.183957077647091
"Arl14ep",1.39531815979859,3.82151558511819,4.41511436022339,0.0445225840632803,0.184003946802158
"Gm15506",0.881611348954515,0.814434549617793,4.41359079670776,0.0445568501835252,0.184111168586128
"Abl1",-0.791040317502739,3.07854533619123,4.41135921183208,0.0446070932169096,0.184284355413201
"Dync2h1",1.03049174766685,0.7647516619311,4.41007418551202,0.0446360535435871,0.184369569183117
"Cnep1r1",1.44305483846335,4.1431269708194,4.40949272963206,0.0446491645465769,0.184389297603868
"Mcm3",-1.69837141652877,3.71637319558998,4.40734322499345,0.0446976700245227,0.184555161245337
"Trub1",1.35854917307528,1.75840818575118,4.40682102716565,0.0447094627301901,0.184569405482365
"Dhdds",0.780674446426593,3.53647342534187,4.40393100523637,0.0447747902276337,0.184804605262302
"Enpp5",2.70000186349816,4.32675711309397,4.40257079490031,0.0448055738475122,0.184897166616026
"Zscan21",1.14918942649368,3.18933990905545,4.40187106947821,0.0448214188649193,0.184928058476056
"Vegfd",0.527822713153843,0.21900685016474,4.4013307897388,0.0448336575603295,0.184944062317205
"Hars2",1.35567684505594,4.38899562623489,4.40083864281599,0.044844809162318,0.184955576640186
"Impdh2",1.81741439185981,3.7079037668183,4.39926468153522,0.0448804944167012,0.185049111521354
"Nfe2l2",-1.71893587946512,4.91881784620957,4.39910057115101,0.0448842169879125,0.185049111521354
"AY074887",1.14186775788891,0.719996628675038,4.39664309260501,0.0449400019114047,0.185244580265699
"Apc",1.66402180535063,3.41514078563483,4.39556537864911,0.0449644904180839,0.185310995066928
"Zpr1",0.866968333662137,5.09615711196628,4.39145753347236,0.0450579677536138,0.185645672937936
"Gm6162",0.814114548088913,0.812602737118112,4.3912594465896,0.0450624808424136,0.185645672937936
"Nob1",1.12653204344355,4.14407261431894,4.39072238533204,0.0450747194441,0.185661518946532
"Stag1",0.81369117636231,1.59513511089917,4.39005507229812,0.0450899313884802,0.185689603891911
"Dalrd3",1.07657200121641,4.47971419662452,4.38909738135276,0.0451117727169334,0.185744974468029
"Myh9",-1.75314411542972,4.32668344182921,4.38813208310455,0.0451337994532898,0.185779978409105
"Zfp467",1.29100876963222,3.67579922012544,4.38798883058995,0.0451370692920915,0.185779978409105
"Rsf1",0.356240197027809,0.494130181750559,4.38710397524037,0.0451572725779602,0.185828560498924
"Gm4784",0.74358661140637,1.82569566622992,4.38609541882158,0.0451803125163364,0.185888795573537
"4931415C17Rik",0.57294395666791,0.420117718818022,4.38471457249612,0.0452118784391694,0.185974467261623
"Gm37233",0.803492022912678,1.14161130789667,4.38444919179687,0.0452179478099836,0.185974467261623
"Lpin1",1.02862001679857,2.27490982483183,4.38298566970125,0.0452514354822057,0.186077603563724
"Appbp2",1.29675119059376,3.79416106054062,4.38123797912349,0.045291461535626,0.186207582894007
"Grik5",1.9994357890617,1.95602357898341,4.38045546242872,0.0453093957001453,0.186246704027186
"Kif21a",1.9623211600009,1.24522099830817,4.37986274494862,0.0453229851980334,0.186267954957476
"Hist1h3h",-0.608774662670816,0.243509865068326,4.37694394727665,0.0453899719748698,0.186508202293575
"Gm15832",1.80395986458078,2.60444375570605,4.37650940198523,0.0453999542642827,0.186508202293575
"Tle4",1.10039937050235,2.11363512493088,4.37621432719451,0.0454067340574602,0.186508202293575
"Pdlim7",2.76809758738954,2.85715437229637,4.37536344051145,0.0454262907865689,0.186547702277816
"Zdhhc21",1.88203268463273,2.12937995977987,4.37506226642139,0.0454332152001479,0.186547702277816
"Ube2e3",0.97662127131976,3.41745652195615,4.37405908086568,0.0454562883138259,0.186606087873402
"Spopl",0.892789735886777,1.8861181699551,4.37371067116499,0.0454643047343326,0.186606087873402
"Rbm48",1.01343863549906,2.16816982469742,4.37313072012465,0.0454776520872348,0.186626246916323
"Lca5",1.11220174264306,0.943496008729908,4.3725263670921,0.0454915656832159,0.18664872173772
"Tmem135",0.88930739947939,1.96874125237206,4.37142870690354,0.0455168484624023,0.186700359517116
"Cul5",1.25385241272882,2.6154311129,4.37124724409413,0.0455210296630351,0.186700359517116
"Card10",1.69494666275915,1.43810294812151,4.36842029005179,0.0455862225554304,0.186933086486337
"Ppp2cb",1.06242702879035,4.08607743299953,4.36769947741892,0.0456028619666132,0.186940674947318
"Fbxo25",1.25935655230979,2.80721180962108,4.36760803941295,0.0456049732265369,0.186940674947318
"Atxn7l1",0.50476497673611,1.10063307545519,4.36698436256997,0.0456193765293292,0.186965073538042
"Vps4a",0.826178054753493,3.83528920636907,4.36458740110932,0.0456747795228833,0.187157463860854
"A930012O16Rik",-0.923859047637466,1.02910447309113,4.36383321042568,0.0456922272555439,0.187194285847111
"Atp13a3",1.13787394186555,2.57469200612937,4.36319363493184,0.045707029250564,0.187220257009855
"Gm8325",0.545629817438763,3.56958305233616,4.3611222432389,0.0457550050871441,0.187382076553663
"A430103D13Rik",2.01769614404353,3.83396195807811,4.35946007721434,0.0457935433213452,0.187505193207129
"Cystm1",1.37240162262521,1.48237867150966,4.35824850883262,0.0458216569692827,0.187585587922176
"Akirin2",0.973491059966133,4.74437505541619,4.35702732186558,0.0458500132543348,0.187630255994769
"Hnrnpab",0.851064949134009,4.69450619428765,4.35683330934721,0.0458545200744668,0.187630255994769
"Gm37022",0.642992286018644,0.361269226495634,4.35668301160072,0.045858011759875,0.187630255994769
"Gm12248",0.789038844353606,0.677505248315222,4.35627394768553,0.0458675165452556,0.187634443145468
"Ireb2",1.35462642371725,3.17085046152503,4.35550589952394,0.0458853684172664,0.187672768625473
"Agbl3",0.710638101814474,0.841767859759458,4.35388832989559,0.0459229911639309,0.187789729751564
"Gm10517",0.982006535381683,0.56949501928087,4.35342365199374,0.045933805368292,0.187789729751564
"2810403A07Rik",1.63562009542117,3.90792718049167,4.35318199950012,0.0459394303401647,0.187789729751564
"Mrpl49",0.826985171121867,5.454236560585,4.34875086063711,0.0460427105265611,0.188177144832646
"Eed",1.14207961930473,3.61716960794642,4.34816161307007,0.0460564640656585,0.188180038967703
"Kbtbd7",1.5251836540301,4.83232993222924,4.34799170050021,0.0460604308190621,0.188180038967703
"Cela1",-1.20932807772979,1.15863132550169,4.34737616699082,0.046074804157431,0.188204005239078
"Ndc1",1.32507642649383,2.14642090304148,4.34617709179467,0.046102818133644,0.188283670956361
"Msl1",0.527985292764419,2.23375093128271,4.34450378267522,0.0461419433329825,0.188408677068212
"Rwdd1",0.844315767897649,2.38271328208131,4.34301428986278,0.0461768016542995,0.18851621756746
"Cyb561d1",0.887252476750476,4.42870535969676,4.34212288556135,0.0461976770461608,0.188537109687287
"AC154682.1",0.406797069535556,0.382330691447334,4.34206796304862,0.0461989635951173,0.188537109687287
"2310022A10Rik",1.01396948303574,2.48327582360171,4.33664222228882,0.0463262573553657,0.189021724727546
"Pitpna",1.18596804097718,5.66232292930574,4.33501150177461,0.0463645921198461,0.189143254926674
"Glyr1",0.876182753356778,4.85854709703336,4.33309222165773,0.0464097555655721,0.189292592621156
"Ppp1cb",1.35635732208041,4.47323909675068,4.33156082139296,0.0464458267761141,0.189404797376585
"Gm6368",0.564054665581045,3.0186402913929,4.32975265495432,0.0464884572472333,0.189542894093234
"Taf1",1.41215808467941,2.45816561282285,4.32939790320989,0.0464968262100069,0.189542894093234
"Zfp174",1.03295903311892,1.37770338125947,4.32875366230976,0.0465120288136819,0.189569936154216
"N4bp2",1.54866447489366,1.7585391754713,4.32665807597125,0.0465615181331422,0.189679206924851
"Immp1l",1.03973262150253,2.08708439062274,4.32655794811645,0.0465638842177807,0.189679206924851
"n-R5s43",0.745249652411125,0.124632849989097,4.32652932862051,0.0465645605392065,0.189679206924851
"AC167565.1",0.458907333015487,0.322471867084425,4.32305004363445,0.0466468628068915,0.189979481936094
"Bach2",0.681192477953442,1.0164215667548,4.32255519462569,0.0466585815833408,0.18999223272009
"Ripply2",1.32550160452982,0.611952466345719,4.31982172690432,0.0467233733622327,0.190194304569626
"Tctn1",1.13700179628975,1.67741109904478,4.31973625393537,0.0467254009553822,0.190194304569626
"Bmp7",1.86805340895732,1.01810318791414,4.31854910642386,0.0467535726511502,0.190273753709758
"Csnk2a1",1.09076138542029,2.6659182537183,4.31810095735218,0.0467642124057045,0.190273753709758
"Zcchc4",0.933322527588141,1.34698346870618,4.31733835866147,0.0467823238820258,0.190273753709758
"Hexim1",1.23920825846279,6.09781284078696,4.31690615766068,0.0467925919869263,0.190273753709758
"Tcea1",1.04171860333022,3.05317652881716,4.316683894057,0.046797873437954,0.190273753709758
"Tdrd7",-0.852459846161116,2.98011144203612,4.31665642142404,0.0467985262916408,0.190273753709758
"Psmb7",0.701190748203762,2.47247503206718,4.31637879030655,0.0468051244265473,0.190273753709758
"Med15",0.871350237542913,2.96833997730271,4.31527843943495,0.0468312853755935,0.190330684522976
"Gm8930",0.740102733559321,1.86127580918594,4.31475375074067,0.0468437656347603,0.190330684522976
"Mrps22",1.20031309508898,2.81424250543328,4.31435481285783,0.0468532572609955,0.190330684522976
"Qser1",1.30258639971843,1.82517636495054,4.314342849855,0.0468535419207217,0.190330684522976
"Nacad",2.89101694030161,2.63233549998138,4.31394124395611,0.0468630992535141,0.190334559351109
"Sh3tc2",-1.13679797367517,0.569550222016192,4.311417032148,0.0469232196567304,0.190543757060544
"Gm13176",0.76134840572772,0.204431732912582,4.3103310237523,0.0469491120856132,0.190598598839475
"Gm13082",1.41073759467307,3.0965402784396,4.310127938422,0.0469539557779296,0.190598598839475
"Fam185a",0.709664971199884,0.970893398673409,4.30754868396945,0.0470155208114461,0.190813496039556
"Ufd1",1.0169812892314,4.28637047336281,4.30603144779299,0.0470517782008622,0.190925621632002
"Med6",0.962833515426993,2.71778529308683,4.30505564138304,0.0470751135024739,0.190962399875674
"Wasl",1.0847833306397,2.69134627016422,4.30470982750792,0.0470833863422278,0.190962399875674
"Epb41",1.2054294532523,2.20771926196744,4.304047859299,0.0470992270000347,0.190962399875674
"Senp3",0.71409564807326,5.2013566984603,4.30398768828466,0.0471006671647945,0.190962399875674
"Zfp593",-1.11275286253942,2.74112334479738,4.30373391284001,0.0471067416997852,0.190962399875674
"Fam160b2",1.35246777115563,3.27919873389756,4.30315358486244,0.0471206360899068,0.190962399875674
