"","myeoligoBYo","AveExpr","F","P.Value","adj.P.Val"
"Kif13b",1.41625949884569,1.76170591441043,20.8174848357729,8.54012534355914e-05,0.00699752566576144
"Pgm1",-2.10441412049902,2.68938555621699,20.7928676059182,8.60413052889901e-05,0.00702395497014143
"Gm10687",3.91077523910168,1.52284669276638,20.7648021395333,8.67772919556578e-05,0.00703855572147309
"Slc25a1",2.39866072333954,7.36110239865517,20.7617980042032,8.68564711821251e-05,0.00703855572147309
"Aebp2",-1.74607097996841,2.64074920737661,20.7099727720544,8.82346802856763e-05,0.00711880046435752
"Pik3cb",-1.35098373583921,2.00619424436838,20.7004573907916,8.84902647786611e-05,0.00711880046435752
"Utp14a",-1.64785215251764,2.19343957589612,20.6523782324698,8.9793873205917e-05,0.00719749948164674
"Adamts2",0.940677481231385,0.271797689105722,20.6289985413949,9.04352127729032e-05,0.00720132771406686
"Rbm15",-1.68854928473028,4.18128749764057,20.6269130350935,9.04926594273193e-05,0.00720132771406686
"Dusp5",-3.14343895576273,2.80162055274377,20.6016351099708,9.11920764161853e-05,0.00723097600915866
"Dapk2",1.13180620791051,0.399997854572106,20.5224916814615,9.34196430125388e-05,0.00735974943155806
"Hprt",-2.42540175581641,4.08078748398901,20.5203255169851,9.34814261297209e-05,0.00735974943155806
"Cpne3",-2.22415752477714,3.20022613531533,20.4984658256912,9.41073636275829e-05,0.00738275604798942
"Pcgf2",-3.4158771887289,1.93759073955681,20.4811342166534,9.46068364583439e-05,0.00739571393274891
"Pias1",-1.89323710868053,2.72194645091025,20.4478593158366,9.55737580028925e-05,0.00744499383203518
"Usp12",-1.36607905486421,3.18743817547616,20.4093150275872,9.67070648665804e-05,0.00747586553643253
"Sec11a",-1.58879780448581,3.85918464690055,20.4027627844625,9.69011474893458e-05,0.00747586553643253
"Stx6",1.01767128867098,3.39232994226338,20.3552460512705,9.83211896219256e-05,0.00747586553643253
"Triap1",-1.26789940515403,6.11922455268749,20.3533456385074,9.83784457273218e-05,0.00747586553643253
"Nipal4",4.71449932220417,1.22654108853834,20.3471774637946,9.85645284942335e-05,0.00747586553643253
"Src",-2.53539615242057,2.30789328296804,20.3462123241753,9.85936791570854e-05,0.00747586553643253
"Cryab",5.05598617910328,3.5446493078727,20.3440577983399,9.86587868894327e-05,0.00747586553643253
"Cacna2d4",1.04619336598436,0.263473482188941,20.3369543704705,9.887377253612e-05,0.00747586553643253
"Ppp1cc",-2.70630726320102,4.61696644883062,20.3324165489299,9.90113728777622e-05,0.00747586553643253
"Chdh",0.976840142957539,0.405509260981462,20.3210607947178,9.93566140519992e-05,0.00747641623357951
"Gm12475",-1.8797819716865,0.817283336174178,20.2963364104307,0.000100112765472884,0.0075042499523426
"Rbm43",-1.9992409314482,3.15511059293244,20.2865400915034,0.000100414073329522,0.0075042499523426
"Galnt1",-1.55312048385045,3.36035897087232,20.2640216440998,0.000101110371897607,0.0075042499523426
"Gas2l3",-1.97976971116583,1.60681783407303,20.2546410088773,0.000101401958933656,0.0075042499523426
"Eml4",-1.95657030545303,2.14109157430695,20.250104415189,0.000101543297475565,0.0075042499523426
"Rgl2",-1.77747912600078,5.82442696407132,20.2431062731427,0.000101761740528083,0.0075042499523426
"AC113178.1",-1.93268677012986,2.08077354617959,20.1393474841631,0.000105060321553079,0.00772175911534476
"P3h3",-3.62664010703307,2.21273193681186,20.0914270385808,0.000106622294416567,0.00781061264694605
"Zcchc8",-2.1104630354599,3.9688590965732,20.056356900096,0.000107781184402416,0.00785104542590383
"Scd3",1.34248960387939,0.413726771101811,20.0498204191633,0.000107998671489664,0.00785104542590383
"Gng8",4.06391513631403,1.16254985262893,20.0412994367985,0.000108282895422465,0.00785104542590383
"Ngrn",-1.92899032365732,4.75455104581885,20.0320069926891,0.000108593766682935,0.00785104542590383
"Odc1",-2.68941313776214,5.84941987821716,20.0033252161405,0.000109559343709312,0.00789505329277237
"Sms-ps",-2.76201421750051,2.98778591974328,19.9724928304009,0.000110607599158462,0.00790380826049305
"Irgm1",-3.09590551220095,4.34001103536954,19.9706719516593,0.000110669841781823,0.00790380826049305
"Efhd1",3.30475105510182,1.16847944472803,19.9678083289283,0.000110767804250289,0.00790380826049305
"Gm13487",-2.51093900578023,2.55182344833387,19.9554550620664,0.00011119146771442,0.00790380826049305
"Ppan",-2.16777236498952,5.45692060473298,19.9317370101078,0.000112009773122119,0.00790380826049305
"Itpkb",-2.67220144669046,2.44694108674204,19.9190947146714,0.000112448586346592,0.00790380826049305
"Ube2i",-2.19836793566598,5.95111422069868,19.9171441074399,0.000112516455803599,0.00790380826049305
"Pitrm1",-2.3890961317051,2.49124740967898,19.9098176713256,0.000112771764565383,0.00790380826049305
"Gm6382",-1.99834791459226,3.224172224517,19.8999150918388,0.000113117833581427,0.00790380826049305
"Pten",-2.50382787768116,3.93943637167812,19.8960418826046,0.000113253501721118,0.00790380826049305
"Gm13735",-0.981549686491415,1.44911867178792,19.8857268878969,0.000113615660239108,0.00790414858952765
"Gm1969",1.78110629082625,1.24108609451834,19.8584461142042,0.000114579485225478,0.00794621301455563
"Gm7729",-2.84508549171168,2.2441108078664,19.8093791462678,0.000116335151966218,0.00800173228005178
"Nle1",-1.69992338815201,2.54697200892396,19.807749827588,0.000116393943350661,0.00800173228005178
"Smad4",-1.75013591867239,3.01360369412203,19.805778519359,0.000116465117487532,0.00800173228005178
"Znrd1",-1.72221874214044,5.02286784038555,19.7706164143329,0.00011774251894976,0.00806445122825244
"Tnrc18",-2.345679103885,2.45664109103879,19.7157103205783,0.000119767343758322,0.00817781773446101
"Trafd1",-2.23980273247375,5.24142872823086,19.6453611108051,0.00012241642613951,0.00833298029379807
"Gm6190",-1.75078923841191,1.99139945931773,19.5813255318618,0.000124882443372654,0.00847476777525532
"Dhx33",-2.74842008308379,3.54575648784491,19.5636962616467,0.000125570663524121,0.00849541219921752
"Taf1d",-2.72471940821124,4.14669952598117,19.5343673947841,0.000126724647587821,0.0085205548763103
"Micall1",3.13835113721612,2.02871794987856,19.5235944799199,0.000127151374418697,0.0085205548763103
"Desi2",-1.99788316435833,2.34692316576805,19.5206183133005,0.000127269535117892,0.0085205548763103
"Casp7",-2.00730913132583,1.96534166026108,19.5152523009486,0.000127482875923641,0.0085205548763103
"Ccnb1-ps",-3.67295606772548,1.54036792974936,19.4927142189413,0.000128383138259182,0.0085548800232165
"Wdr82",-1.93295558061064,4.69404033995199,19.4738608509578,0.000129141456298772,0.00857179696928623
"Atp13a3",-1.99586449856304,2.57469200612937,19.4542597127861,0.000129934947481893,0.00857179696928623
"Xrn2",-2.17853974215348,3.57450219101491,19.4482100316893,0.000130180904841972,0.00857179696928623
"Bbc3",-2.02918220294422,4.20087266988312,19.4480638435199,0.000130186854480865,0.00857179696928623
"Arpc2",-1.62764290900856,6.45342528157087,19.3757469057815,0.000133166112980475,0.00871369851328273
"Rps13",-2.79655480992153,6.20770485584495,19.3673020177879,0.00013351875892916,0.00871369851328273
"Gm14373",-1.98948747434398,2.17101343371661,19.3614118771564,0.00013376531533003,0.00871369851328273
"Fbxo36",0.865684160809797,0.54918546166811,19.357781359539,0.000133917529020301,0.00871369851328273
"Btbd7",-1.95795692686849,2.23194129107081,19.3274349094345,0.000135197129852915,0.0087624895800433
"Prpf38b",-2.68168900681743,5.79086977327345,19.3212497425729,0.000135459541489617,0.0087624895800433
"Nop14",-2.05904419638633,2.84234590170284,19.2993995355431,0.000136390940266208,0.00878942756097192
"Clint1",-1.3183167710691,3.98701638739999,19.2928707077006,0.000136670572751179,0.00878942756097192
"Dnmt3b",-1.28606317723481,1.03604447783405,19.2686087421743,0.000137715124099674,0.00883093243610749
"Nmral1",2.72372293456603,3.88783381523404,19.2540571270969,0.000138345721024097,0.00884572943993093
"Mtmr12",-1.37330364443088,2.35759345230134,19.2353306505157,0.000139161797772801,0.00884878286142326
"Sde2",-1.83404372592552,3.96773267959564,19.2273030704876,0.000139513209648038,0.00884878286142326
"Ifnar1",-1.99369937312591,4.48125894231493,19.2226556163586,0.000139717089542331,0.00884878286142326
"Psme1",-2.29752796417574,5.38223836139062,19.2107245767043,0.000140241959004406,0.00884878286142326
"Heatr1",-2.06582479433424,2.70662763883286,19.2064134231775,0.000140432134828442,0.00884878286142326
"Tnni1",1.86571497476814,0.416773912223117,19.1982418521796,0.000140793362890249,0.00884878286142326
"Cables2",-1.83851379464513,3.54667117608034,19.1697280797431,0.000142061654591177,0.0089032010892935
"2700046A07Rik",2.66116308350405,1.00145223742645,19.1404642094878,0.000143376063205457,0.00896019391608564
"Nfkb1",-2.29392444303609,3.32892021998516,19.1232157973387,0.000144156894304247,0.00898361400758551
"Tmem176a",-3.03067130958596,6.67537791677689,19.0089316508256,0.000149447154149736,0.00928713312150168
"Ddx47",-1.25330701066096,4.98169602928155,18.9672848976869,0.000151426455572442,0.00938377444433929
"Chd2",-2.34809486665496,2.57576681453996,18.9048271328569,0.000154447714558137,0.00954426477421691
"Lasp1",-2.33627259173536,4.64048312503327,18.8849325980037,0.000155423598659479,0.00955796445243526
"Gm42500",1.98434915819342,0.36999984718236,18.8827009138111,0.000155533481122664,0.00955796445243526
"Noct",-2.2956758946172,2.76426012974743,18.8449618315829,0.000157404333573489,0.00964613870262132
"Jmjd1c",-2.52213085118365,3.20778058638261,18.8136687317134,0.000158973947445963,0.00969805763433923
"Tmem88b",7.01734856887538,2.53076814098505,18.8106097608037,0.000159128279223665,0.00969805763433923
"Hs3st1",1.7725009576059,0.60629580658501,18.7996600405232,0.000159682035349359,0.00970507051657656
"Lamtor3",-2.25294334048324,4.89919950382007,18.776731278736,0.000160848311498778,0.00972631180880743
"Parp2",-2.41752776274202,3.91406602494733,18.7755073686403,0.000160910822312685,0.00972631180880743
"Sdcbp",-2.03574233774487,6.08285040025417,18.7419693274355,0.000162633949308277,0.00980368081892918
"Arnt",-1.93556057019818,2.76703369850158,18.7325569535831,0.000163121090708152,0.00980632578732732
"Kdm3a",-2.04405755025605,3.63566890111476,18.7114562599002,0.000164218863702265,0.00984556618342875
"Ing5",-1.81086916141804,2.82043115629784,18.689411841561,0.000165374205061821,0.00987180659587111
"Plpp2",4.11299750778812,3.4345954030993,18.6860913127156,0.000165548987346571,0.00987180659587111
"Ano6",-1.4567057647473,1.41440412347594,18.651706772027,0.000167370578938957,0.00995360031684553
"Slc4a7",-2.25650022324636,2.4085386697321,18.6373751421848,0.000168136165356163,0.00997232275113778
"Ubap2l",-1.35469341415719,2.48819118242164,18.601354318682,0.000170077012496097,0.0100604645653774
"Larp6",3.06832797234782,1.07241737142846,18.5604067813255,0.000172312552023537,0.0101655215691112
"Rnf2",-2.30426111640367,3.17519937244828,18.5101782283046,0.00017509793563913,0.0102757081044472
"Gstp1",2.23276848061191,5.10022886242569,18.5093350879879,0.000175145101551995,0.0102757081044472
"Plpp5",-2.21650150029361,4.9053317880536,18.5016840234508,0.000175573731568098,0.0102757081044472
"Usp7",-2.01825113457023,2.56186604028042,18.4882031554155,0.000176331701380889,0.010292839656067
"Lrp5",-2.33242403720587,1.61310889957374,18.465004863992,0.000177644270512704,0.0103131268856797
"Fnbp4",-2.87039427161009,3.79526600156613,18.4577476716231,0.000178057035160152,0.0103131268856797
"Dido1",-2.18141144564844,3.21086465724531,18.457383617816,0.000178077768400744,0.0103131268856797
"Cdk9",-1.54264660727259,6.30039612350738,18.4193770177455,0.000180256600494324,0.0103824574199827
"Mbnl1",-1.43349165136274,3.78517119312211,18.4137718586038,0.000180580344336635,0.0103824574199827
"Rabgef1",-1.66333686801803,2.6697492270254,18.4119998237616,0.000180682823608612,0.0103824574199827
"Ivns1abp",-3.80742003957024,6.26089338296018,18.3942156115453,0.000181714772215017,0.0104090502854024
"Rnft1",-2.55573293058488,4.01037493879339,18.3878337431408,0.000182086627512124,0.0104090502854024
"Galnt6",3.46746042079873,1.5181158545989,18.3677507466897,0.000183262149946177,0.0104492488228332
"Ap3d1",-2.01036983908048,4.59690654486434,18.3556385061658,0.000183975052779055,0.0104629308293857
"Ccnl1",-3.20124579341022,6.20637589550801,18.321415254269,0.000186005496601253,0.0105512810289988
"Mrgbp",-1.86992388347726,4.4947737307561,18.2755688721115,0.000188763298273158,0.0106803336258237
"Nup153",-2.21852801041405,3.5628870269274,18.2633600490718,0.000189505071461682,0.0106949507549663
"Cdc25a",-1.73652824102355,2.65342923850448,18.2523038181501,0.0001901795155809,0.0107057033669116
"Ctsk",2.60973329296908,1.70427091748996,18.2258785998956,0.000191801944289375,0.0107696304911519
"Jak1",-1.44296929959016,3.22542900207651,18.179323840974,0.000194696509265757,0.0109044832265477
"Gm14176",-0.846850650026313,3.94658248548233,18.1277164417277,0.000197960100069454,0.0110592709440317
"Utp18",-1.92709511118176,3.17841346926754,18.0972261575665,0.000199915817707381,0.0111332904513111
"Hcn2",2.98142405456877,2.13414707513085,18.0873039859065,0.000200556712004833,0.0111332904513111
"Acy3",4.39119431159494,2.45062383581241,18.0836269577162,0.000200794778740367,0.0111332904513111
"Endod1",2.7824506216328,3.84300912492559,18.0710518250456,0.000201611241911347,0.0111506137620118
"Gm43587",-2.85905751235735,2.80228841062765,18.0383742053067,0.000203749598690175,0.0112291395272161
"Maff",-4.21443122246588,3.42091308102482,18.0338707243706,0.000204046200331821,0.0112291395272161
"Clip1",-2.1647263491784,2.8143991450975,17.9812473333506,0.000207546552316881,0.0113934302156485
"Frmd6",-2.00396784104816,1.28210372811823,17.972042561814,0.000208165420592933,0.0113991178212313
"Irf2bpl",-2.72773938571444,6.66761697221626,17.9504397306604,0.0002096256440586,0.0114234910633431
"AC149090.1",-2.21764413802222,5.30254795837009,17.9437033940287,0.000210083225784236,0.0114234910633431
"Gm6743",-1.66757395473193,1.09714911255111,17.9425805553566,0.000210159601445583,0.0114234910633431
"Mri1",-1.29962544171582,3.91992810786101,17.9217663074973,0.000211580798873444,0.0114505335365569
"Synj2",1.95766821737199,1.5112462100403,17.9201400151528,0.00021169227575156,0.0114505335365569
"Rcor1",-1.45121949459114,2.11384151295695,17.899093736968,0.000213140627297195,0.0115007563358435
"Lpcat1",-2.76291406132453,3.62980925631833,17.889864802613,0.000213779089947389,0.0115071406494065
"Helz",-1.59255467324896,1.56414971929578,17.8756526449323,0.000214766312006864,0.0115139826676544
"Kctd12",-3.61331117141242,5.82553745957864,17.8658535924481,0.000215449834598004,0.0115139826676544
"Phb2",-0.984987411897483,4.8767816035527,17.8655999267374,0.000215467559752698,0.0115139826676544
"Ppp4r1",-1.38662992663614,3.21724690751415,17.8515847383878,0.000216449321603583,0.0115385743176773
"Plekhb1",6.15972398404024,3.40024905018102,17.7898497595021,0.000220831353709264,0.0117438750916107
"Ier5l",-3.25668296613486,3.58303226279399,17.7710134279304,0.000222187265245697,0.011787647167939
"Mef2d",-1.94574177880136,4.38867281913443,17.7269467470685,0.000225394381679983,0.0118800356332673
"Enoph1",2.23880704526232,3.43758136911295,17.7267072173449,0.000225411949509108,0.0118800356332673
"Gm8228",-2.38158299762479,2.06067828100351,17.7249658845733,0.00022553970826616,0.0118800356332673
"Car14",3.76432027594103,2.54884022572288,17.7164462877247,0.000226165898478152,0.0118847224988887
"Aspa",4.61212910813406,1.87885464942214,17.7068643450639,0.000226872401222052,0.0118935974697523
"Donson",-1.91748352440886,3.17578588801696,17.6843025259956,0.000228545317640896,0.011948797782665
"Bace2",2.44127367016751,0.596851946630404,17.6781263845799,0.000229005571570309,0.011948797782665
"Rnf185",-1.35753241144607,3.05965040810617,17.6471546166783,0.000231328678285223,0.0120416102345976
"Ranbp10",-1.49024668192529,2.95788210183622,17.6289849508909,0.000232703296107532,0.0120672188108838
"Pcbd1",-2.41295073306106,2.06994678469236,17.6262421809695,0.000232911559564588,0.0120672188108838
"Ahdc1",-2.13950664038195,1.47672923481108,17.6075120766697,0.00023433912869939,0.0121100116524616
"Anln",3.11012658258692,1.68409931216905,17.601025989255,0.000234835671383469,0.0121100116524616
"Rnf6",-2.40424485141337,4.42252926901193,17.5907634147319,0.000235623631513938,0.0121100116524616
"Rpl10a",-2.81826924120337,8.35508342910539,17.5868209162876,0.00023592709045839,0.0121100116524616
"Dcp2",-2.09723486827208,2.41268480746164,17.5566499519236,0.00023826332159862,0.0121795939862775
"Rpl22l1",-2.3868139034704,4.75551826356747,17.5551030229422,0.000238383772366231,0.0121795939862775
"AC136372.3",-1.26241574108995,2.01658706201762,17.5440343233036,0.000239247539735651,0.0121955606487829
"Slc45a4",-1.71175013244286,2.30900484976863,17.5166751696715,0.000241397010886762,0.0122538991450171
"Gm26982",-2.31866804889144,3.56338630486459,17.5057255799588,0.0002422630647087,0.0122538991450171
"Phrf1",-1.46799586167133,3.31964334966623,17.5016207733436,0.000242588591835915,0.0122538991450171
"Gm28883",-1.3497876656688,2.51642521501586,17.5013813306323,0.000242607595060231,0.0122538991450171
"Impdh2-ps",-1.34509828693859,4.19791426389592,17.4776410963441,0.000244499680207675,0.0122978834348689
"Vav2",-1.86109266789395,1.72029311384877,17.4765104400729,0.000244590187196235,0.0122978834348689
"Creg1",-2.21222768726212,6.37097806082017,17.4565494649395,0.000246193962686361,0.0123181723053801
"Slc9a1",-1.5553823086696,2.85739205742418,17.4560657932501,0.000246232963342493,0.0123181723053801
"Prr5l",2.60983514851426,1.28087765362709,17.4507242183528,0.000246664120204465,0.0123181723053801
"Shisa8",2.99400219588147,1.43653093626301,17.3347664056252,0.000256226471613862,0.0127668879088141
"Gdap2",-1.23529996675695,2.51268776508199,17.3163144629147,0.000257784443083473,0.0128156522119903
"Vps26a",-1.43320147454748,4.03687251550142,17.2639615477862,0.000262260425886761,0.0129935696891123
